entity_id,state,last_changed
sensor.testing_machine_current_power,1942.1,2026-01-24T16:06:56.660Z
sensor.testing_machine_current_power,1939.7,2026-01-24T16:07:16.674Z
sensor.testing_machine_current_power,1929.5,2026-01-24T16:07:36.578Z
sensor.testing_machine_current_power,1930.3,2026-01-24T16:07:56.325Z
sensor.testing_machine_current_power,1959.5,2026-01-24T16:08:16.662Z
sensor.testing_machine_current_power,1962.4,2026-01-24T16:08:36.710Z
sensor.testing_machine_current_power,1962.6,2026-01-24T16:08:56.585Z
sensor.testing_machine_current_power,1958.6,2026-01-24T16:09:16.649Z
sensor.testing_machine_current_power,1958.8,2026-01-24T16:09:36.639Z
sensor.testing_machine_current_power,1939.1,2026-01-24T16:09:56.648Z
sensor.testing_machine_current_power,1913.7,2026-01-24T16:10:17.235Z
sensor.testing_machine_current_power,1912.5,2026-01-24T16:10:36.764Z
sensor.testing_machine_current_power,1963.6,2026-01-24T16:10:56.594Z
sensor.testing_machine_current_power,1942.4,2026-01-24T16:11:16.639Z
sensor.testing_machine_current_power,1943.6,2026-01-24T16:11:36.635Z
sensor.testing_machine_current_power,1943.2,2026-01-24T16:11:56.753Z
sensor.testing_machine_current_power,1917.9,2026-01-24T16:12:16.814Z
sensor.testing_machine_current_power,1917.8,2026-01-24T16:12:36.763Z
sensor.testing_machine_current_power,1951.1,2026-01-24T16:12:56.583Z
sensor.testing_machine_current_power,1959.6,2026-01-24T16:13:16.360Z
sensor.testing_machine_current_power,1957.7,2026-01-24T16:13:36.640Z
sensor.testing_machine_current_power,1967.3,2026-01-24T16:13:56.592Z
sensor.testing_machine_current_power,1964.7,2026-01-24T16:14:16.712Z
sensor.testing_machine_current_power,1964.2,2026-01-24T16:14:36.634Z
sensor.testing_machine_current_power,1950.7,2026-01-24T16:14:56.635Z
sensor.testing_machine_current_power,1909.8,2026-01-24T16:15:16.600Z
sensor.testing_machine_current_power,1911.8,2026-01-24T16:15:36.827Z
sensor.testing_machine_current_power,1931.8,2026-01-24T16:15:56.655Z
sensor.testing_machine_current_power,1955.7,2026-01-24T16:16:16.627Z
sensor.testing_machine_current_power,1954.9,2026-01-24T16:16:36.655Z
sensor.testing_machine_current_power,1958.9,2026-01-24T16:16:56.696Z
sensor.testing_machine_current_power,1953.7,2026-01-24T16:17:16.645Z
sensor.testing_machine_current_power,1954.4,2026-01-24T16:17:36.668Z
sensor.testing_machine_current_power,1939.0,2026-01-24T16:17:56.581Z
sensor.testing_machine_current_power,1911.2,2026-01-24T16:18:16.621Z
sensor.testing_machine_current_power,1911.8,2026-01-24T16:18:36.332Z
sensor.testing_machine_current_power,1968.1,2026-01-24T16:18:56.615Z
sensor.testing_machine_current_power,1965.5,2026-01-24T16:19:16.623Z
sensor.testing_machine_current_power,1965.7,2026-01-24T16:19:36.660Z
sensor.testing_machine_current_power,1942.3,2026-01-24T16:19:56.610Z
sensor.testing_machine_current_power,1917.0,2026-01-24T16:20:16.873Z
sensor.testing_machine_current_power,1918.8,2026-01-24T16:20:36.998Z
sensor.testing_machine_current_power,1940.6,2026-01-24T16:20:56.737Z
sensor.testing_machine_current_power,1935.4,2026-01-24T16:21:16.703Z
sensor.testing_machine_current_power,1938.3,2026-01-24T16:21:36.605Z
sensor.testing_machine_current_power,1942.4,2026-01-24T16:21:56.617Z
sensor.testing_machine_current_power,61.3,2026-01-24T16:22:16.738Z
sensor.testing_machine_current_power,59.9,2026-01-24T16:22:36.581Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:22:56.627Z
sensor.testing_machine_current_power,1.1,2026-01-24T16:24:16.326Z
sensor.testing_machine_current_power,1.3,2026-01-24T16:24:36.321Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:24:56.323Z
sensor.testing_machine_current_power,10.2,2026-01-24T16:25:16.321Z
sensor.testing_machine_current_power,10.8,2026-01-24T16:25:36.672Z
sensor.testing_machine_current_power,25.9,2026-01-24T16:25:56.612Z
sensor.testing_machine_current_power,22.1,2026-01-24T16:26:16.696Z
sensor.testing_machine_current_power,23.4,2026-01-24T16:26:36.632Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:26:56.699Z
sensor.testing_machine_current_power,0.1,2026-01-24T16:27:16.650Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:27:36.647Z
sensor.testing_machine_current_power,0.1,2026-01-24T16:27:56.324Z
sensor.testing_machine_current_power,0.4,2026-01-24T16:28:16.321Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:28:36.319Z
sensor.testing_machine_current_power,0.9,2026-01-24T16:29:16.334Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:29:36.317Z
sensor.testing_machine_current_power,0.7,2026-01-24T16:30:16.334Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:30:36.326Z
sensor.testing_machine_current_power,0.3,2026-01-24T16:30:56.319Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:31:16.323Z
sensor.testing_machine_current_power,1.8,2026-01-24T16:32:16.324Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:32:36.326Z
sensor.testing_machine_current_power,0.4,2026-01-24T16:33:36.355Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:33:56.324Z
sensor.testing_machine_current_power,0.6,2026-01-24T16:34:36.320Z
sensor.testing_machine_current_power,0.8,2026-01-24T16:34:56.320Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:35:16.324Z
sensor.testing_machine_current_power,1.5,2026-01-24T16:35:56.320Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:36:16.316Z
sensor.testing_machine_current_power,0.8,2026-01-24T16:36:36.319Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:36:56.318Z
sensor.testing_machine_current_power,0.7,2026-01-24T16:38:16.321Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:38:36.318Z
sensor.testing_machine_current_power,0.5,2026-01-24T16:39:36.317Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:39:56.317Z
sensor.testing_machine_current_power,1.0,2026-01-24T16:40:16.320Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:40:36.324Z
sensor.testing_machine_current_power,0.9,2026-01-24T16:42:16.332Z
sensor.testing_machine_current_power,0.4,2026-01-24T16:42:36.318Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:42:56.322Z
sensor.testing_machine_current_power,0.1,2026-01-24T16:43:16.318Z
sensor.testing_machine_current_power,1.2,2026-01-24T16:43:36.315Z
sensor.testing_machine_current_power,1.3,2026-01-24T16:43:56.316Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:44:16.320Z
sensor.testing_machine_current_power,1.4,2026-01-24T16:45:36.316Z
sensor.testing_machine_current_power,1.2,2026-01-24T16:45:56.342Z
sensor.testing_machine_current_power,2.4,2026-01-24T16:46:16.322Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:46:36.322Z
sensor.testing_machine_current_power,0.1,2026-01-24T16:47:36.317Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:47:56.320Z
sensor.testing_machine_current_power,0.1,2026-01-24T16:48:56.319Z
sensor.testing_machine_current_power,0.3,2026-01-24T16:49:16.320Z
sensor.testing_machine_current_power,0.2,2026-01-24T16:49:36.323Z
sensor.testing_machine_current_power,0.1,2026-01-24T16:49:56.322Z
sensor.testing_machine_current_power,0.7,2026-01-24T16:50:16.321Z
sensor.testing_machine_current_power,0.2,2026-01-24T16:50:36.318Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:50:56.320Z
sensor.testing_machine_current_power,0.3,2026-01-24T16:51:16.333Z
sensor.testing_machine_current_power,0.7,2026-01-24T16:51:36.323Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:51:56.323Z
sensor.testing_machine_current_power,0.5,2026-01-24T16:52:36.318Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:52:56.315Z
sensor.testing_machine_current_power,0.3,2026-01-24T16:53:56.319Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:54:16.317Z
sensor.testing_machine_current_power,1.0,2026-01-24T16:54:36.320Z
sensor.testing_machine_current_power,0.6,2026-01-24T16:54:56.324Z
sensor.testing_machine_current_power,0.5,2026-01-24T16:55:16.318Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:55:36.321Z
sensor.testing_machine_current_power,22.1,2026-01-24T16:56:36.345Z
sensor.testing_machine_current_power,23.6,2026-01-24T16:56:56.324Z
sensor.testing_machine_current_power,58.3,2026-01-24T16:57:16.336Z
sensor.testing_machine_current_power,0.0,2026-01-24T16:57:36.320Z
sensor.testing_machine_current_power,10.8,2026-01-24T17:12:36.655Z
sensor.testing_machine_current_power,11.2,2026-01-24T17:12:56.654Z
sensor.testing_machine_current_power,64.4,2026-01-24T17:13:16.664Z
sensor.testing_machine_current_power,63.6,2026-01-24T17:13:36.671Z
sensor.testing_machine_current_power,84.2,2026-01-24T17:13:56.652Z
sensor.testing_machine_current_power,1981.4,2026-01-24T17:14:16.648Z
sensor.testing_machine_current_power,1979.5,2026-01-24T17:14:36.653Z
sensor.testing_machine_current_power,1990.2,2026-01-24T17:14:56.665Z
sensor.testing_machine_current_power,1992.4,2026-01-24T17:15:16.652Z
sensor.testing_machine_current_power,1992.3,2026-01-24T17:15:36.662Z
sensor.testing_machine_current_power,1998.1,2026-01-24T17:15:56.667Z
sensor.testing_machine_current_power,1987.1,2026-01-24T17:16:16.653Z
sensor.testing_machine_current_power,1988.3,2026-01-24T17:16:36.658Z
sensor.testing_machine_current_power,1980.6,2026-01-24T17:16:56.651Z
sensor.testing_machine_current_power,1999.5,2026-01-24T17:17:16.668Z
sensor.testing_machine_current_power,1996.3,2026-01-24T17:17:36.661Z
sensor.testing_machine_current_power,2003.5,2026-01-24T17:17:56.675Z
sensor.testing_machine_current_power,1986.5,2026-01-24T17:18:16.678Z
sensor.testing_machine_current_power,1984.8,2026-01-24T17:18:36.658Z
sensor.testing_machine_current_power,1987.4,2026-01-24T17:18:56.648Z
sensor.testing_machine_current_power,1997.4,2026-01-24T17:19:16.651Z
sensor.testing_machine_current_power,1999.2,2026-01-24T17:19:36.690Z
sensor.testing_machine_current_power,1995.8,2026-01-24T17:19:56.650Z
sensor.testing_machine_current_power,1977.2,2026-01-24T17:20:16.652Z
sensor.testing_machine_current_power,1977.3,2026-01-24T17:20:36.665Z
sensor.testing_machine_current_power,1980.3,2026-01-24T17:20:56.669Z
sensor.testing_machine_current_power,1992.0,2026-01-24T17:21:16.654Z
sensor.testing_machine_current_power,1989.8,2026-01-24T17:21:36.654Z
sensor.testing_machine_current_power,1988.5,2026-01-24T17:21:56.669Z
sensor.testing_machine_current_power,1981.6,2026-01-24T17:22:16.651Z
sensor.testing_machine_current_power,1982.2,2026-01-24T17:22:36.654Z
sensor.testing_machine_current_power,1977.8,2026-01-24T17:22:56.649Z
sensor.testing_machine_current_power,1991.4,2026-01-24T17:23:16.673Z
sensor.testing_machine_current_power,1991.1,2026-01-24T17:23:36.657Z
sensor.testing_machine_current_power,1987.3,2026-01-24T17:23:56.655Z
sensor.testing_machine_current_power,1979.5,2026-01-24T17:24:16.652Z
sensor.testing_machine_current_power,1979.7,2026-01-24T17:24:36.668Z
sensor.testing_machine_current_power,62.5,2026-01-24T17:24:56.653Z
sensor.testing_machine_current_power,69.6,2026-01-24T17:25:16.656Z
sensor.testing_machine_current_power,67.7,2026-01-24T17:25:56.666Z
sensor.testing_machine_current_power,70.7,2026-01-24T17:26:16.654Z
sensor.testing_machine_current_power,68.2,2026-01-24T17:26:36.656Z
sensor.testing_machine_current_power,69.5,2026-01-24T17:26:56.649Z
sensor.testing_machine_current_power,63.3,2026-01-24T17:27:16.661Z
sensor.testing_machine_current_power,63.0,2026-01-24T17:27:36.659Z
sensor.testing_machine_current_power,26.4,2026-01-24T17:27:56.654Z
sensor.testing_machine_current_power,20.3,2026-01-24T17:28:16.664Z
sensor.testing_machine_current_power,21.9,2026-01-24T17:28:36.655Z
sensor.testing_machine_current_power,12.1,2026-01-24T17:28:56.652Z
sensor.testing_machine_current_power,66.3,2026-01-24T17:29:16.660Z
sensor.testing_machine_current_power,68.2,2026-01-24T17:29:36.684Z
sensor.testing_machine_current_power,80.4,2026-01-24T17:29:56.649Z
sensor.testing_machine_current_power,2011.9,2026-01-24T17:30:16.657Z
sensor.testing_machine_current_power,2010.3,2026-01-24T17:30:36.671Z
sensor.testing_machine_current_power,2022.0,2026-01-24T17:30:56.646Z
sensor.testing_machine_current_power,2013.3,2026-01-24T17:31:16.647Z
sensor.testing_machine_current_power,2015.0,2026-01-24T17:31:36.650Z
sensor.testing_machine_current_power,2001.3,2026-01-24T17:31:56.662Z
sensor.testing_machine_current_power,2001.6,2026-01-24T17:32:16.647Z
sensor.testing_machine_current_power,2001.8,2026-01-24T17:32:36.664Z
sensor.testing_machine_current_power,2004.8,2026-01-24T17:32:56.663Z
sensor.testing_machine_current_power,1997.8,2026-01-24T17:33:16.645Z
sensor.testing_machine_current_power,2000.0,2026-01-24T17:33:36.659Z
sensor.testing_machine_current_power,1996.3,2026-01-24T17:33:56.681Z
sensor.testing_machine_current_power,1991.6,2026-01-24T17:34:16.645Z
sensor.testing_machine_current_power,1992.8,2026-01-24T17:34:36.661Z
sensor.testing_machine_current_power,1994.9,2026-01-24T17:34:56.648Z
sensor.testing_machine_current_power,2004.0,2026-01-24T17:35:16.694Z
sensor.testing_machine_current_power,2002.7,2026-01-24T17:35:36.643Z
sensor.testing_machine_current_power,69.2,2026-01-24T17:35:56.646Z
sensor.testing_machine_current_power,64.5,2026-01-24T17:36:16.644Z
sensor.testing_machine_current_power,64.4,2026-01-24T17:36:36.659Z
sensor.testing_machine_current_power,63.0,2026-01-24T17:36:56.644Z
sensor.testing_machine_current_power,69.1,2026-01-24T17:37:16.657Z
sensor.testing_machine_current_power,69.0,2026-01-24T17:37:36.732Z
sensor.testing_machine_current_power,63.3,2026-01-24T17:38:16.708Z
sensor.testing_machine_current_power,63.0,2026-01-24T17:38:36.714Z
sensor.testing_machine_current_power,64.7,2026-01-24T17:38:56.658Z
sensor.testing_machine_current_power,68.6,2026-01-24T17:39:16.648Z
sensor.testing_machine_current_power,70.0,2026-01-24T17:39:36.672Z
sensor.testing_machine_current_power,69.8,2026-01-24T17:39:56.722Z
sensor.testing_machine_current_power,64.0,2026-01-24T17:40:17.281Z
sensor.testing_machine_current_power,62.8,2026-01-24T17:40:37.144Z
sensor.testing_machine_current_power,64.3,2026-01-24T17:40:57.047Z
sensor.testing_machine_current_power,69.5,2026-01-24T17:41:17.065Z
sensor.testing_machine_current_power,69.2,2026-01-24T17:41:37.063Z
sensor.testing_machine_current_power,69.5,2026-01-24T17:41:57.008Z
sensor.testing_machine_current_power,63.7,2026-01-24T17:42:17.098Z
sensor.testing_machine_current_power,61.8,2026-01-24T17:42:37.198Z
sensor.testing_machine_current_power,63.0,2026-01-24T17:42:56.961Z
sensor.testing_machine_current_power,70.3,2026-01-24T17:43:17.047Z
sensor.testing_machine_current_power,69.9,2026-01-24T17:43:37.025Z
sensor.testing_machine_current_power,70.1,2026-01-24T17:43:57.035Z
sensor.testing_machine_current_power,65.0,2026-01-24T17:44:17.002Z
sensor.testing_machine_current_power,65.7,2026-01-24T17:44:36.988Z
sensor.testing_machine_current_power,62.5,2026-01-24T17:44:56.969Z
sensor.testing_machine_current_power,71.0,2026-01-24T17:45:16.654Z
sensor.testing_machine_current_power,70.5,2026-01-24T17:45:36.643Z
sensor.testing_machine_current_power,68.6,2026-01-24T17:45:56.637Z
sensor.testing_machine_current_power,77.0,2026-01-24T17:46:16.669Z
sensor.testing_machine_current_power,75.4,2026-01-24T17:46:36.651Z
sensor.testing_machine_current_power,65.3,2026-01-24T17:46:56.647Z
sensor.testing_machine_current_power,69.1,2026-01-24T17:47:17.484Z
sensor.testing_machine_current_power,70.8,2026-01-24T17:47:36.657Z
sensor.testing_machine_current_power,68.6,2026-01-24T17:47:56.640Z
sensor.testing_machine_current_power,72.4,2026-01-24T17:48:16.660Z
sensor.testing_machine_current_power,70.8,2026-01-24T17:48:36.677Z
sensor.testing_machine_current_power,62.6,2026-01-24T17:48:56.640Z
sensor.testing_machine_current_power,69.8,2026-01-24T17:49:16.638Z
sensor.testing_machine_current_power,70.8,2026-01-24T17:49:36.684Z
sensor.testing_machine_current_power,69.7,2026-01-24T17:49:56.641Z
sensor.testing_machine_current_power,1998.9,2026-01-24T17:50:16.643Z
sensor.testing_machine_current_power,1998.1,2026-01-24T17:50:36.691Z
sensor.testing_machine_current_power,1975.2,2026-01-24T17:50:57.036Z
sensor.testing_machine_current_power,2005.3,2026-01-24T17:51:17.005Z
sensor.testing_machine_current_power,2005.9,2026-01-24T17:51:36.994Z
sensor.testing_machine_current_power,1992.4,2026-01-24T17:51:56.951Z
sensor.testing_machine_current_power,1988.4,2026-01-24T17:52:16.963Z
sensor.testing_machine_current_power,1987.3,2026-01-24T17:52:36.921Z
sensor.testing_machine_current_power,1980.7,2026-01-24T17:52:56.994Z
sensor.testing_machine_current_power,1978.9,2026-01-24T17:53:17.037Z
sensor.testing_machine_current_power,1979.3,2026-01-24T17:53:36.929Z
sensor.testing_machine_current_power,1976.9,2026-01-24T17:53:56.925Z
sensor.testing_machine_current_power,1978.8,2026-01-24T17:54:17.035Z
sensor.testing_machine_current_power,1981.1,2026-01-24T17:54:37.009Z
sensor.testing_machine_current_power,1975.1,2026-01-24T17:54:57.091Z
sensor.testing_machine_current_power,1973.8,2026-01-24T17:55:17.068Z
sensor.testing_machine_current_power,1972.0,2026-01-24T17:55:36.952Z
sensor.testing_machine_current_power,1968.3,2026-01-24T17:55:56.741Z
sensor.testing_machine_current_power,1968.5,2026-01-24T17:56:16.641Z
sensor.testing_machine_current_power,1960.7,2026-01-24T17:56:36.644Z
sensor.testing_machine_current_power,1969.0,2026-01-24T17:56:56.641Z
sensor.testing_machine_current_power,1967.7,2026-01-24T17:57:16.676Z
sensor.testing_machine_current_power,1977.0,2026-01-24T17:57:36.671Z
sensor.testing_machine_current_power,1985.7,2026-01-24T17:57:56.651Z
sensor.testing_machine_current_power,1985.6,2026-01-24T17:58:16.649Z
sensor.testing_machine_current_power,1989.9,2026-01-24T17:58:36.656Z
sensor.testing_machine_current_power,1950.4,2026-01-24T17:58:56.641Z
sensor.testing_machine_current_power,1948.8,2026-01-24T17:59:16.657Z
sensor.testing_machine_current_power,1953.6,2026-01-24T17:59:36.638Z
sensor.testing_machine_current_power,1976.0,2026-01-24T17:59:56.634Z
sensor.testing_machine_current_power,1973.2,2026-01-24T18:00:16.641Z
sensor.testing_machine_current_power,1982.6,2026-01-24T18:00:36.729Z
sensor.testing_machine_current_power,63.0,2026-01-24T18:00:56.638Z
sensor.testing_machine_current_power,65.1,2026-01-24T18:01:16.647Z
sensor.testing_machine_current_power,64.1,2026-01-24T18:01:37.015Z
sensor.testing_machine_current_power,69.9,2026-01-24T18:01:56.997Z
sensor.testing_machine_current_power,68.2,2026-01-24T18:02:17.018Z
sensor.testing_machine_current_power,68.6,2026-01-24T18:02:36.988Z
sensor.testing_machine_current_power,64.8,2026-01-24T18:02:57.129Z
sensor.testing_machine_current_power,62.8,2026-01-24T18:03:16.933Z
sensor.testing_machine_current_power,63.6,2026-01-24T18:03:37.033Z
sensor.testing_machine_current_power,69.2,2026-01-24T18:03:56.957Z
sensor.testing_machine_current_power,69.9,2026-01-24T18:04:17.119Z
sensor.testing_machine_current_power,71.7,2026-01-24T18:04:36.962Z
sensor.testing_machine_current_power,65.1,2026-01-24T18:04:56.968Z
sensor.testing_machine_current_power,66.6,2026-01-24T18:05:17.166Z
sensor.testing_machine_current_power,64.1,2026-01-24T18:05:37.081Z
sensor.testing_machine_current_power,71.5,2026-01-24T18:05:56.934Z
sensor.testing_machine_current_power,70.6,2026-01-24T18:06:16.978Z
sensor.testing_machine_current_power,70.4,2026-01-24T18:06:36.687Z
sensor.testing_machine_current_power,78.8,2026-01-24T18:06:56.636Z
sensor.testing_machine_current_power,80.2,2026-01-24T18:07:16.633Z
sensor.testing_machine_current_power,66.7,2026-01-24T18:07:36.692Z
sensor.testing_machine_current_power,0.0,2026-01-24T18:09:26.665Z
sensor.testing_machine_current_power,66.0,2026-01-24T18:10:16.976Z
sensor.testing_machine_current_power,72.1,2026-01-24T18:10:36.680Z
sensor.testing_machine_current_power,70.9,2026-01-24T18:10:56.655Z
sensor.testing_machine_current_power,69.6,2026-01-24T18:11:16.635Z
sensor.testing_machine_current_power,64.5,2026-01-24T18:11:36.655Z
sensor.testing_machine_current_power,70.8,2026-01-24T18:11:56.637Z
sensor.testing_machine_current_power,71.0,2026-01-24T18:12:16.639Z
sensor.testing_machine_current_power,70.5,2026-01-24T18:12:36.662Z
sensor.testing_machine_current_power,71.4,2026-01-24T18:12:56.892Z
sensor.testing_machine_current_power,70.4,2026-01-24T18:13:16.639Z
sensor.testing_machine_current_power,65.9,2026-01-24T18:13:36.634Z
sensor.testing_machine_current_power,65.6,2026-01-24T18:13:56.673Z
sensor.testing_machine_current_power,68.0,2026-01-24T18:14:16.642Z
sensor.testing_machine_current_power,71.1,2026-01-24T18:14:36.635Z
sensor.testing_machine_current_power,71.5,2026-01-24T18:14:56.712Z
sensor.testing_machine_current_power,70.8,2026-01-24T18:15:16.661Z
sensor.testing_machine_current_power,66.3,2026-01-24T18:15:36.689Z
sensor.testing_machine_current_power,66.0,2026-01-24T18:15:56.642Z
sensor.testing_machine_current_power,65.3,2026-01-24T18:16:16.658Z
sensor.testing_machine_current_power,70.8,2026-01-24T18:16:36.651Z
sensor.testing_machine_current_power,70.9,2026-01-24T18:16:56.713Z
sensor.testing_machine_current_power,71.4,2026-01-24T18:17:16.642Z
sensor.testing_machine_current_power,67.2,2026-01-24T18:17:36.695Z
sensor.testing_machine_current_power,64.9,2026-01-24T18:17:56.636Z
sensor.testing_machine_current_power,65.6,2026-01-24T18:18:16.633Z
sensor.testing_machine_current_power,71.9,2026-01-24T18:18:36.634Z
sensor.testing_machine_current_power,73.1,2026-01-24T18:18:56.686Z
sensor.testing_machine_current_power,71.7,2026-01-24T18:19:16.643Z
sensor.testing_machine_current_power,66.1,2026-01-24T18:19:36.645Z
sensor.testing_machine_current_power,65.3,2026-01-24T18:19:56.660Z
sensor.testing_machine_current_power,63.6,2026-01-24T18:20:16.709Z
sensor.testing_machine_current_power,72.3,2026-01-24T18:20:36.637Z
sensor.testing_machine_current_power,69.6,2026-01-24T18:20:56.682Z
sensor.testing_machine_current_power,72.0,2026-01-24T18:21:16.635Z
sensor.testing_machine_current_power,65.5,2026-01-24T18:21:36.728Z
sensor.testing_machine_current_power,66.1,2026-01-24T18:21:56.637Z
sensor.testing_machine_current_power,65.9,2026-01-24T18:22:16.679Z
sensor.testing_machine_current_power,70.1,2026-01-24T18:22:36.644Z
sensor.testing_machine_current_power,69.9,2026-01-24T18:22:56.655Z
sensor.testing_machine_current_power,70.9,2026-01-24T18:23:16.636Z
sensor.testing_machine_current_power,67.4,2026-01-24T18:23:36.669Z
sensor.testing_machine_current_power,0.0,2026-01-24T18:25:28.866Z
sensor.testing_machine_current_power,65.8,2026-01-24T18:25:56.776Z
sensor.testing_machine_current_power,70.6,2026-01-24T18:26:36.636Z
sensor.testing_machine_current_power,70.9,2026-01-24T18:27:16.650Z
sensor.testing_machine_current_power,80.6,2026-01-24T18:27:36.635Z
sensor.testing_machine_current_power,67.7,2026-01-24T18:27:56.635Z
sensor.testing_machine_current_power,68.4,2026-01-24T18:28:16.632Z
sensor.testing_machine_current_power,68.7,2026-01-24T18:28:36.663Z
sensor.testing_machine_current_power,72.4,2026-01-24T18:28:56.634Z
sensor.testing_machine_current_power,70.3,2026-01-24T18:29:16.634Z
sensor.testing_machine_current_power,75.8,2026-01-24T18:29:36.636Z
sensor.testing_machine_current_power,62.6,2026-01-24T18:29:56.649Z
sensor.testing_machine_current_power,63.8,2026-01-24T18:30:16.674Z
sensor.testing_machine_current_power,79.0,2026-01-24T18:30:36.649Z
sensor.testing_machine_current_power,68.7,2026-01-24T18:30:56.667Z
sensor.testing_machine_current_power,71.7,2026-01-24T18:31:16.660Z
sensor.testing_machine_current_power,70.2,2026-01-24T18:31:36.635Z
sensor.testing_machine_current_power,63.9,2026-01-24T18:31:56.678Z
sensor.testing_machine_current_power,66.9,2026-01-24T18:32:16.638Z
sensor.testing_machine_current_power,70.0,2026-01-24T18:32:36.637Z
sensor.testing_machine_current_power,71.5,2026-01-24T18:32:56.642Z
sensor.testing_machine_current_power,68.3,2026-01-24T18:33:16.659Z
sensor.testing_machine_current_power,70.9,2026-01-24T18:33:36.638Z
sensor.testing_machine_current_power,64.0,2026-01-24T18:33:56.638Z
sensor.testing_machine_current_power,65.6,2026-01-24T18:34:16.664Z
sensor.testing_machine_current_power,64.8,2026-01-24T18:34:36.644Z
sensor.testing_machine_current_power,71.5,2026-01-24T18:34:56.639Z
sensor.testing_machine_current_power,70.6,2026-01-24T18:35:16.658Z
sensor.testing_machine_current_power,69.2,2026-01-24T18:35:36.639Z
sensor.testing_machine_current_power,64.0,2026-01-24T18:35:56.646Z
sensor.testing_machine_current_power,65.0,2026-01-24T18:36:16.648Z
sensor.testing_machine_current_power,66.2,2026-01-24T18:36:36.663Z
sensor.testing_machine_current_power,69.9,2026-01-24T18:36:56.944Z
sensor.testing_machine_current_power,70.3,2026-01-24T18:37:17.036Z
sensor.testing_machine_current_power,67.5,2026-01-24T18:37:37.032Z
sensor.testing_machine_current_power,63.6,2026-01-24T18:37:56.899Z
sensor.testing_machine_current_power,63.4,2026-01-24T18:38:17.221Z
sensor.testing_machine_current_power,64.2,2026-01-24T18:38:36.968Z
sensor.testing_machine_current_power,65.4,2026-01-24T18:38:56.941Z
sensor.testing_machine_current_power,63.5,2026-01-24T18:39:17.142Z
sensor.testing_machine_current_power,65.1,2026-01-24T18:39:37.567Z
sensor.testing_machine_current_power,24.1,2026-01-24T18:39:57.210Z
sensor.testing_machine_current_power,25.1,2026-01-24T18:40:17.196Z
sensor.testing_machine_current_power,22.9,2026-01-24T18:40:37.070Z
sensor.testing_machine_current_power,22.4,2026-01-24T18:40:56.942Z
sensor.testing_machine_current_power,11.4,2026-01-24T18:41:17.195Z
sensor.testing_machine_current_power,65.8,2026-01-24T18:41:37.013Z
sensor.testing_machine_current_power,66.6,2026-01-24T18:41:56.650Z
sensor.testing_machine_current_power,81.3,2026-01-24T18:42:16.643Z
sensor.testing_machine_current_power,63.8,2026-01-24T18:42:36.663Z
sensor.testing_machine_current_power,64.8,2026-01-24T18:42:56.648Z
sensor.testing_machine_current_power,78.9,2026-01-24T18:43:16.643Z
sensor.testing_machine_current_power,69.1,2026-01-24T18:43:36.658Z
sensor.testing_machine_current_power,67.7,2026-01-24T18:43:56.663Z
sensor.testing_machine_current_power,71.6,2026-01-24T18:44:16.643Z
sensor.testing_machine_current_power,63.5,2026-01-24T18:44:36.643Z
sensor.testing_machine_current_power,64.0,2026-01-24T18:44:56.665Z
sensor.testing_machine_current_power,72.5,2026-01-24T18:45:16.647Z
sensor.testing_machine_current_power,68.2,2026-01-24T18:45:36.649Z
sensor.testing_machine_current_power,68.4,2026-01-24T18:45:56.668Z
sensor.testing_machine_current_power,68.7,2026-01-24T18:46:16.644Z
sensor.testing_machine_current_power,64.8,2026-01-24T18:46:36.650Z
sensor.testing_machine_current_power,65.2,2026-01-24T18:46:56.666Z
sensor.testing_machine_current_power,65.9,2026-01-24T18:47:16.656Z
sensor.testing_machine_current_power,3.5,2026-01-24T18:47:36.995Z
sensor.testing_machine_current_power,4.9,2026-01-24T18:47:56.976Z
sensor.testing_machine_current_power,21.5,2026-01-24T18:48:17.056Z
sensor.testing_machine_current_power,11.6,2026-01-24T18:48:37.079Z
sensor.testing_machine_current_power,11.1,2026-01-24T18:48:57.103Z
